hour,time,temp,date,hour,MWHp,MWH
2015-09-09,15,29.5,2015-08-27,22,2107,2085.8
2015-09-09,16,30.4,2015-08-27,23,1873.2,1858.4
2015-09-09,17,31.9,2015-08-27,24,1657.6,1647.1
2015-09-09,18,32.6,2015-08-28,1,1501.6,1491.5
2015-09-09,19,33.1,2015-08-28,2,1405.3,1387
2015-09-09,20,32.2,2015-08-28,3,1334,1327.1
2015-09-09,21,31.1,2015-08-28,4,1304.3,1299.9
2015-09-09,22,30,2015-08-28,5,1322.2,1315.3
2015-09-09,23,28.5,2015-08-28,6,1410.8,1391.1
2015-09-10,0,27.2,2015-08-28,7,1545.7,1504.3
2015-09-10,1,26.8,2015-08-28,8,1701.7,1653.3
2015-09-10,2,26.6,2015-08-28,9,1833.2,1770.9
2015-09-10,3,26.1,2015-08-28,10,1938.8,1859.9
2015-09-10,4,26.1,2015-08-28,11,2020.8,1928.7
2015-09-10,5,25.6,2015-08-28,12,2081.2,1998.7
2015-09-10,6,25.2,2015-08-28,13,2137.2,2057.1
2015-09-10,7,24.8,2015-08-28,14,2168.3,2121.5
2015-09-10,8,24.5,2015-08-28,15,2214.4,2147.6
2015-09-10,9,24.2,2015-08-28,16,2260.6,2174.9
2015-09-10,10,24,2015-08-28,17,2266.7,2200.2
2015-09-10,11,23.6,2015-08-28,18,2254.8,2208.1
2015-09-10,12,23.6,2015-08-28,19,2204.4,2174.4
2015-09-10,13,23.8,2015-08-28,20,2159.4,2136.9
2015-09-10,14,24.1,2015-08-28,21,2179.2,2107.6
2015-09-10,15,23.5,2015-08-28,22,2034.3,1978.9
2015-09-10,16,23.4,2015-08-28,23,1832.9,1793.7
2015-09-10,17,22,2015-08-28,24,1636.2,1606
2015-09-10,18,20.5,2015-08-29,1,1494.6,1455.9
2015-09-10,19,20.3,2015-08-29,2,1388.8,1359
2015-09-10,20,19.5,2015-08-29,3,1325,1295.4
2015-09-10,21,19.4,2015-08-29,4,1287.7,1259.9
2015-09-10,22,19.4,2015-08-29,5,1281.5,1254.6
2015-09-10,23,19.3,2015-08-29,6,1292.8,1285
2015-09-11,0,19,2015-08-29,7,1338.3,1332.1
2015-09-11,1,19.1,2015-08-29,8,1471.3,1447
2015-09-11,2,19.3,2015-08-29,9,1638.5,1593.2
2015-09-11,3,19.1,2015-08-29,10,1786.5,1712.9
2015-09-11,4,19.1,2015-08-29,11,1884.5,1794.8
2015-09-11,5,18.4,2015-08-29,12,1956.3,1866.6
2015-09-11,6,18.5,2015-08-29,13,2013,1917
2015-09-11,7,18.2,2015-08-29,14,2067.5,1961.3
2015-09-11,8,18.1,2015-08-29,15,2079.2,2002.7
2015-09-11,9,18,2015-08-29,16,2119.4,2048.8
2015-09-11,10,17.9,2015-08-29,17,2143.1,2101.6
2015-09-11,11,18.1,2015-08-29,18,2141.8,2129.8
2015-09-11,12,17.7,2015-08-29,19,2125.2,2100.3
2015-09-11,13,17.3,2015-08-29,20,2075.7,2079.4
2015-09-11,14,17.5,2015-08-29,21,2088.5,2064
2015-09-11,15,17.6,2015-08-29,22,1966.8,1955.8
2015-09-11,16,18.7,2015-08-29,23,1824.3,1795.1
2015-09-11,17,19.5,2015-08-29,24,1634.9,1633.3
2015-09-11,18,20.3,2015-08-30,1,1520,1511.4
2015-09-11,19,20.7,2015-08-30,2,1429.2,1423.9
2015-09-11,20,21.8,2015-08-30,3,1360.2,1370.7
2015-09-11,21,20,2015-08-30,4,1329.1,1341.6
2015-09-11,22,19.1,2015-08-30,5,1287.6,1335.7
2015-09-11,23,19.2,2015-08-30,6,1329.8,1348.4
2015-09-12,0,19.3,2015-08-30,7,1345.8,1364.4
2015-09-12,1,19.2,2015-08-30,8,1488.3,1461.9
2015-09-12,2,19.5,2015-08-30,9,1635.6,1608.8
2015-09-12,3,19.9,2015-08-30,10,1814.9,1760.2
2015-09-12,4,20,2015-08-30,11,1936.3,1916.9
2015-09-12,5,19.8,2015-08-30,12,2053.3,2079
2015-09-12,6,18.8,2015-08-30,13,2132.8,2207.7
2015-09-12,7,18.2,2015-08-30,14,2179.7,2278.5
2015-09-12,8,17.9,2015-08-30,15,2259.3,2340
2015-09-12,9,17.5,2015-08-30,16,2289.3,2400.8
2015-09-12,10,17.6,2015-08-30,17,2373.2,2453
2015-09-12,11,17.1,2015-08-30,18,2399,2500.4
2015-09-12,12,17.3,2015-08-30,19,2383.7,2455.4
2015-09-12,13,17.6,2015-08-30,20,2342.5,2458.6
2015-09-12,14,18.5,2015-08-30,21,2321.3,2432.5
2015-09-12,15,19,2015-08-30,22,2166,2282.5
2015-09-12,16,19.8,2015-08-30,23,1968.8,2071.8
2015-09-12,17,19.8,2015-08-30,24,1769,1876.5
2015-09-12,18,19.8,2015-08-31,1,1652,1720
2015-09-12,19,19.5,2015-08-31,2,1561.8,1618.4
2015-09-12,20,19,2015-08-31,3,1502.5,1556.1
2015-09-12,21,19,2015-08-31,4,1463.7,1523.2
2015-09-12,22,19.2,2015-08-31,5,1464.8,1542.6
2015-09-12,23,19.6,2015-08-31,6,1541.5,1641.8
2015-09-13,0,19,2015-08-31,7,1673.6,1783.1
2015-09-13,1,18.9,2015-08-31,8,1853.6,1966
2015-09-13,2,18.9,2015-08-31,9,1995.4,2136.4
2015-09-13,3,18.9,2015-08-31,10,2155.5,2301.7
2015-09-13,4,18.5,2015-08-31,11,2270.9,2443.2
2015-09-13,5,18.1,2015-08-31,12,2386.6,2572.5
2015-09-13,6,17.9,2015-08-31,13,2484.8,2680.4
2015-09-13,7,17.9,2015-08-31,14,2597.7,2774.8
2015-09-13,8,18,2015-08-31,15,2666.5,2832.9
2015-09-13,9,17.9,2015-08-31,16,2698.4,2868.6
2015-09-13,10,17.6,2015-08-31,17,2746.5,2884.1
2015-09-13,11,17.6,2015-08-31,18,2767.7,2890.8
2015-09-13,12,17.7,2015-08-31,19,2708.4,2839.4
2015-09-13,13,17.2,2015-08-31,20,2662.2,2813.8
2015-09-13,14,17,2015-08-31,21,2625.4,2740
2015-09-13,15,17.5,2015-08-31,22,2444,2519.1
2015-09-13,16,17.4,2015-08-31,23,2192.5,2230.4
2015-09-13,17,17.8,2015-08-31,24,1924.1,1974.3
2015-09-13,18,18.3,2015-09-01,1,1737.7,1791.1
2015-09-13,19,18.4,2015-09-01,2,1656.4,1666.3
2015-09-13,20,18.4,2015-09-01,3,1549.7,1585.2
2015-09-13,21,18.4,2015-09-01,4,1505.8,1541.6
2015-09-13,22,18.4,2015-09-01,5,1520,1550.7
2015-09-13,23,18.5,2015-09-01,6,1600.9,1635.4
2015-09-14,0,18.6,2015-09-01,7,1761.2,1774.1
2015-09-14,1,18.6,2015-09-01,8,1950.1,1928.2
2015-09-14,2,18.5,2015-09-01,9,2088.7,2044.8
2015-09-14,3,18.5,2015-09-01,10,2210,2153.8
2015-09-14,4,18.2,2015-09-01,11,2321.5,2259.6
2015-09-14,5,18,2015-09-01,12,2414.1,2353.8
2015-09-14,6,17.7,2015-09-01,13,2458.3,2435.9
2015-09-14,7,17.2,2015-09-01,14,2559.7,2520.5
2015-09-14,8,16,2015-09-01,15,2603.4,2592.2
2015-09-14,9,15.3,2015-09-01,16,2627.2,2651.5
2015-09-14,10,15,2015-09-01,17,2626.1,2684.5
2015-09-14,11,14.9,2015-09-01,18,2616.9,2675.8
2015-09-14,12,15.8,2015-09-01,19,2539.8,2593
2015-09-14,13,16.9,2015-09-01,20,2500.7,2555.7
2015-09-14,14,18,2015-09-01,21,2444.7,2482.3
2015-09-14,15,19,2015-09-01,22,2304.2,2263.4
2015-09-14,16,20.4,2015-09-01,23,2077.3,2008.4
2015-09-14,17,19.7,2015-09-01,24,1838,1767.5
2015-09-14,18,21.8,2015-09-02,1,1721.3,1604.7
2015-09-14,19,21.7,2015-09-02,2,1603,1507.5
2015-09-14,20,22.6,2015-09-02,3,1518.4,1455
2015-09-14,21,21.7,2015-09-02,4,1483.8,1437.4
2015-09-14,22,21.6,2015-09-02,5,1515,1462
2015-09-14,23,20.6,2015-09-02,6,1612.6,1568.1
2015-09-15,0,20.1,2015-09-02,7,1710,1741.8
2015-09-15,1,19.4,2015-09-02,8,1899.2,1883.8
2015-09-15,2,19.1,2015-09-02,9,2061.4,1989.4
2015-09-15,3,18.8,2015-09-02,10,2185.9,2107.8
2015-09-15,4,18.4,2015-09-02,11,2321,2242.3
2015-09-15,5,18.3,2015-09-02,12,2447.5,2378.1
2015-09-15,6,17.9,2015-09-02,13,2561.1,2498.2
2015-09-15,7,17.5,2015-09-02,14,2684.7,2616.8
2015-09-15,8,17.2,2015-09-02,15,2769.4,2715.4
2015-09-15,9,17.1,2015-09-02,16,2782.8,2797.1
2015-09-15,10,17,2015-09-02,17,2805.5,2847.1
2015-09-15,11,17.1,2015-09-02,18,2815,2847.5
2015-09-15,12,18.1,2015-09-02,19,2743.3,2775.8
2015-09-15,13,20.9,2015-09-02,20,2671.4,2742.6
2015-09-15,14,22.5,2015-09-02,21,2607.3,2656.5
2015-09-15,15,23.4,2015-09-02,22,2406.3,2432.5
2015-09-15,16,25.3,2015-09-02,23,2174.4,2143.3
2015-09-15,17,25.7,2015-09-02,24,1911.9,1892.6
2015-09-15,18,26.7,2015-09-03,1,1689.7,1719.1
2015-09-15,19,26.9,2015-09-03,2,1582.5,1604.3
2015-09-15,20,27.9,2015-09-03,3,1509.4,1542.9
2015-09-15,21,27.9,2015-09-03,4,1471.7,1504.7
2015-09-15,22,27.6,2015-09-03,5,1491.3,1519.3
2015-09-15,23,26.5,2015-09-03,6,1569.2,1616.9
2015-09-16,0,25.6,2015-09-03,7,1734.1,1782.4
2015-09-16,1,24.8,2015-09-03,8,1921,1921.5
2015-09-16,2,24.4,2015-09-03,9,2048.7,2050.3
2015-09-16,3,23.6,2015-09-03,10,2181.4,2189.7
2015-09-16,4,22.3,2015-09-03,11,2303.6,2334.3
2015-09-16,5,22.2,2015-09-03,12,2406,2474.2
2015-09-16,6,21.3,2015-09-03,13,2455,2590
2015-09-16,7,21.4,2015-09-03,14,2537.6,2694.9
2015-09-16,8,21.1,2015-09-03,15,2603.4,2769.6
2015-09-16,9,20.4,2015-09-03,16,2628.9,2835.8
2015-09-16,10,20.4,2015-09-03,17,2640.2,2865.1
2015-09-16,11,20.5,2015-09-03,18,2626,2822.5
2015-09-16,12,21.4,2015-09-03,19,2557.5,2756.6
2015-09-16,13,23.3,2015-09-03,20,2528.3,2756.6
2015-09-16,14,23.7,2015-09-03,21,2503.7,2669.7
2015-09-16,15,24.7,2015-09-03,22,2311.6,2470.3
2015-09-16,16,25.3,2015-09-03,23,2081.6,2212.6
2015-09-16,17,24.6,2015-09-03,24,1832.1,1975.9
2015-09-16,18,25.2,2015-09-04,1,1665.6,1808
2015-09-16,19,24.9,2015-09-04,2,1550,1689.2
2015-09-16,20,23.8,2015-09-04,3,1474.5,1616.3
2015-09-16,21,23.3,2015-09-04,4,1431.7,1576.9
2015-09-16,22,23.4,2015-09-04,5,1440.9,1595.2
2015-09-16,23,24,2015-09-04,6,1518.9,1675.2
2015-09-17,0,23.4,2015-09-04,7,1646.5,1783.2
2015-09-17,1,24.1,2015-09-04,8,1784.6,1884.8
2015-09-17,2,23.5,2015-09-04,9,1872.9,1948.2
2015-09-17,3,23,2015-09-04,10,1941.8,2002.8
2015-09-17,4,22.5,2015-09-04,11,1989,2045.5
2015-09-17,5,22.6,2015-09-04,12,2000,2069.6
2015-09-17,6,22.2,2015-09-04,13,2033.5,2085.6
2015-09-17,7,21.7,2015-09-04,14,2060.2,2085.3
2015-09-17,8,20.7,2015-09-04,15,2069.6,2083.5
2015-09-17,9,20.1,2015-09-04,16,2095.8,2071.1
2015-09-17,10,19.4,2015-09-04,17,2111.2,2067.5
2015-09-17,11,20.9,2015-09-04,18,2130,2059.6
2015-09-17,12,21.4,2015-09-04,19,2074.1,2012.5
2015-09-17,13,22.2,2015-09-04,20,2081.2,2020.4
2015-09-17,14,24.4,2015-09-04,21,2021.5,1989.6
2015-09-17,15,27,2015-09-04,22,1926.6,1860.1
2015-09-17,16,28.2,2015-09-04,23,1730,1679.9
2015-09-17,17,29.4,2015-09-04,24,1543,1496.4
2015-09-17,18,30.4,2015-09-05,1,1413.4,1366.8
2015-09-17,19,30.7,2015-09-05,2,1304,1280
2015-09-17,20,31.4,2015-09-05,3,1250,1225.4
2015-09-17,21,31.5,2015-09-05,4,1190.8,1197.6
2015-09-17,22,30.2,2015-09-05,5,1194.2,1195.9
2015-09-17,23,29.1,2015-09-05,6,1224.9,1225.7
2015-09-18,0,27.2,2015-09-05,7,1291,1268
2015-09-18,1,25.8,2015-09-05,8,1405.2,1362.1
2015-09-18,2,25,2015-09-05,9,1544.2,1482.1
2015-09-18,3,24.5,2015-09-05,10,1658.1,1572.2
2015-09-18,4,23.5,2015-09-05,11,1759.5,1621.9
2015-09-18,5,23.1,2015-09-05,12,1810.8,1661.1
2015-09-18,7,22.2,2015-09-05,13,1862.2,1698.6
2015-09-18,8,21.9,2015-09-05,14,1896.7,1741
2015-09-18,9,21.6,2015-09-05,15,1906.2,1781.3
2015-09-18,10,21.7,2015-09-05,16,1922.2,1832.4
2015-09-18,11,21.2,2015-09-05,17,1963.9,1887.8
2015-09-18,12,21,2015-09-05,18,1958.8,1929.1
2015-09-18,13,23.2,2015-09-05,19,1951.2,1912
2015-09-18,14,24.1,2015-09-05,20,1945.7,1912
2015-09-18,15,25.1,2015-09-05,21,1944.8,1875.7
2015-09-18,16,25.8,2015-09-05,22,1795.3,1761.9
2015-09-18,17,23.5,2015-09-05,23,1649.1,1597
2015-09-18,18,24.7,2015-09-05,24,1460.6,1442.2
2015-09-18,19,24,2015-09-06,1,1363.5,1321.5
2015-09-18,20,29.8,2015-09-06,2,1270.4,1241.2
2015-09-18,21,29.6,2015-09-06,3,1215.4,1189.7
2015-09-18,22,28.1,2015-09-06,4,1160.9,1162.5
2015-09-18,23,26.7,2015-09-06,5,1158.2,1157.3
2015-09-19,0,24.7,2015-09-06,6,1171.8,1180
2015-09-19,1,23.7,2015-09-06,7,1213.7,1197.4
2015-09-19,2,22.5,2015-09-06,8,1304.2,1280.7
2015-09-19,3,22.5,2015-09-06,9,1434.5,1405.5
2015-09-19,4,21.5,2015-09-06,10,1567.7,1510
2015-09-19,5,20.5,2015-09-06,11,1682.9,1601.8
2015-09-19,6,20.4,2015-09-06,12,1796.9,1692.6
2015-09-19,8,19,2015-09-06,13,1895.5,1766.2
2015-09-19,9,18.7,2015-09-06,14,1954.2,1836.6
2015-09-19,10,17.8,2015-09-06,15,2017.6,1900.9
2015-09-19,11,17.4,2015-09-06,16,2015.9,1975.9
2015-09-19,12,18.2,2015-09-06,17,2058.8,2044.8
2015-09-19,13,19.3,2015-09-06,18,2053,2078
2015-09-19,14,20.2,2015-09-06,19,2044.1,2027.8
2015-09-19,15,21.7,2015-09-06,20,2033.8,2015.4
2015-09-19,16,23.7,2015-09-06,21,2004.5,1967.5
2015-09-19,17,24.8,2015-09-06,22,1893.9,1851.2
2015-09-19,18,25.8,2015-09-06,23,1721.6,1695.9
2015-09-19,19,21.3,2015-09-06,24,1547.3,1540.8
2015-09-19,20,21,2015-09-07,1,1495.3,1410.6
2015-09-19,21,21.1,2015-09-07,2,1394.3,1325.4
2015-09-19,22,26.4,2015-09-07,3,1331,1278.2
2015-09-19,23,25,2015-09-07,4,1274.2,1254.1
2015-09-20,0,23.3,2015-09-07,5,1269.6,1255.8
2015-09-20,1,22.6,2015-09-07,6,1316.2,1292.1
2015-09-20,2,21.8,2015-09-07,7,1379.3,1328.5
2015-09-20,3,21.1,2015-09-07,8,1492.4,1421.3
2015-09-20,4,21,2015-09-07,9,1642.8,1559.1
2015-09-20,5,20.9,2015-09-07,10,1823.9,1712.3
2015-09-20,6,20.6,2015-09-07,11,1983.7,1865.4
2015-09-20,7,20.9,2015-09-07,12,2114.7,2010.9
2015-09-20,8,21.1,2015-09-07,13,2205.7,2141.4
2015-09-20,9,21.2,2015-09-07,14,2286,2256.6
2015-09-20,10,21.4,2015-09-07,15,2356.1,2356.7
2015-09-20,11,21.7,2015-09-07,16,2360,2459.4
2015-09-20,12,21.8,2015-09-07,17,2354.8,2539.8
2015-09-20,13,22,2015-09-07,18,2341.3,2583.6
2015-09-20,14,23.1,2015-09-07,19,2327.6,2533.1
2015-09-20,15,23,2015-09-07,20,2357.3,2536.5
2015-09-20,16,22.1,2015-09-07,21,2244.5,2469.8
2015-09-20,17,21.8,2015-09-07,22,2084.5,2264.8
2015-09-20,18,22.2,2015-09-07,23,1864.4,2007.7
2015-09-20,19,22.4,2015-09-07,24,1667,1786.1
2015-09-20,20,22.3,2015-09-08,1,1641.1,1637.1
2015-09-20,21,21.8,2015-09-08,2,1537.1,1545.2
2015-09-20,22,21.1,2015-09-08,3,1468.7,1487.6
2015-09-20,23,20.4,2015-09-08,4,1434.5,1467.3
2015-09-21,0,19.4,2015-09-08,5,1438.2,1493.3
2015-09-21,1,18.5,2015-09-08,6,1557.8,1614
2015-09-21,2,17.4,2015-09-08,7,1728.8,1815
2015-09-21,3,16.7,2015-09-08,8,1922.9,1992.4
2015-09-21,4,16,2015-09-08,9,2057.2,2139.1
2015-09-21,5,15.1,2015-09-08,10,2203.1,2314.8
2015-09-21,6,14.6,2015-09-08,11,2364.3,2499.6
2015-09-21,7,13.9,2015-09-08,12,2468.2,2677.7
2015-09-21,8,13.8,2015-09-08,13,2573.6,2835.8
2015-09-21,9,13.3,2015-09-08,14,2690.2,2971.5
2015-09-21,10,13,2015-09-08,15,2729.7,3047.7
2015-09-21,11,12.8,2015-09-08,16,2747.1,3102.3
2015-09-21,12,14.2,2015-09-08,17,2768.6,3112.5
2015-09-21,13,15.5,2015-09-08,18,2754.8,3102.8
2015-09-21,14,16.4,2015-09-08,19,2704.5,3035
2015-09-21,15,16.4,2015-09-08,20,2727.7,3028.7
2015-09-21,16,16.5,2015-09-08,21,2591.8,2907.4
2015-09-21,17,17.1,2015-09-08,22,2393.6,2654
2015-09-21,18,17.3,2015-09-08,23,2150.6,2346
2015-09-21,19,16.8,2015-09-08,24,1893.8,2079.4
2015-09-21,20,16.8,2015-09-09,1,1843.2,1892.5
2015-09-21,21,16.6,2015-09-09,2,1748.9,1771.8
2015-09-21,22,16.7,2015-09-09,3,1661,1702.6
2015-09-21,23,16.7,2015-09-09,4,1604.9,1665.1
2015-09-22,0,16.8,2015-09-09,5,1617.1,1678.8
2015-09-22,1,16.3,2015-09-09,6,1651.2,1788.7
2015-09-22,2,15.9,2015-09-09,7,1826.5,1979.1
2015-09-22,3,15.7,2015-09-09,8,1980.3,2130
2015-09-22,4,15.3,2015-09-09,9,2115.5,2248.7
2015-09-22,5,15.2,2015-09-09,10,2263.4,2391.1
2015-09-22,6,14.9,2015-09-09,11,2406.7,2535.7
2015-09-22,7,14.7,2015-09-09,12,2509.9,2664.4
2015-09-22,8,15.1,2015-09-09,13,2604.2,2772.2
2015-09-22,9,14.8,2015-09-09,14,2659.3,2871.8
2015-09-22,10,14.9,2015-09-09,15,2688.8,2940
2015-09-22,11,14.7,2015-09-09,16,2716.1,2998.9
2015-09-22,12,15.2,2015-09-09,17,2736,3022.8
2015-09-22,13,16.1,2015-09-09,18,2707.3,2997.3
2015-09-22,14,17.2,2015-09-09,19,2689.2,2923.9
2015-09-22,15,17.7,2015-09-09,20,2705.6,2917
2015-09-22,16,18.2,2015-09-09,21,2563.2,2811.1
2015-09-22,17,18.5,2015-09-09,22,2362.2,2596.4
2015-09-22,18,18.2,2015-09-09,23,2113.4,2316.4
2015-09-22,19,17.8,2015-09-09,24,1886.7,2072.2
2015-09-22,20,17.9,2015-09-10,1,1789.8,1904.8
2015-09-22,21,17.6,2015-09-10,2,1684.4,1798.7
2015-09-22,22,17,2015-09-10,3,1632,1732.9
2015-09-22,23,16.8,2015-09-10,4,1608.1,1701.8
2015-09-23,0,16.5,2015-09-10,5,1625.6,1713.5
2015-09-23,1,16.2,2015-09-10,6,1685.1,1821.8
2015-09-23,2,16,2015-09-10,7,1824.6,2010.1
2015-09-23,3,15.9,2015-09-10,8,1932,2153.3
2015-09-23,4,15.4,2015-09-10,9,2040.7,2239.7
2015-09-23,5,15.3,2015-09-10,10,2198.6,2290.7
2015-09-23,6,14.9,2015-09-10,11,2273.2,2323.4
2015-09-23,7,14.7,2015-09-10,12,2318.1,2332.6
2015-09-23,8,14,2015-09-10,13,2333.1,2309.2
2015-09-23,9,13.7,2015-09-10,14,2358.9,2272.3
2015-09-23,10,13.6,2015-09-10,15,2363.7,2216.7
2015-09-23,11,13.5,2015-09-10,16,2317.2,2188.9
2015-09-23,12,14.2,2015-09-10,17,2319.6,2183.6
2015-09-23,13,16.3,2015-09-10,18,2292.7,2187.1
2015-09-23,14,17.6,2015-09-10,19,2268.5,2181
2015-09-23,15,18.2,2015-09-10,20,2290.2,2199
2015-09-23,16,18.3,2015-09-10,21,2198.3,2120.6
2015-09-23,17,18,2015-09-10,22,2028.9,1971.9
2015-09-23,18,17.9,2015-09-10,23,1818.3,1798.1
2015-09-23,19,18.2,2015-09-10,24,1644.2,1631.7
2015-09-23,20,18.5,2015-09-11,1,1498.5,1506.4
2015-09-23,21,18,2015-09-11,2,1411.6,1445.5
2015-09-23,22,17.7,2015-09-11,3,1337,1394.6
2015-09-23,23,17.6,2015-09-11,4,1304.3,1375.4
2015-09-24,0,17.8,2015-09-11,5,1319.6,1399.6
2015-09-24,1,18.4,2015-09-11,6,1439,1494.7
2015-09-24,2,18.5,2015-09-11,7,1603.5,1669.9
2015-09-24,3,18.2,2015-09-11,8,1733.7,1794.1
2015-09-24,4,18.6,2015-09-11,9,1811.9,1862.9
2015-09-24,5,18.6,2015-09-11,10,1846.3,1901.7
2015-09-24,6,18.6,2015-09-11,11,1881.8,1918.1
2015-09-24,7,17.4,2015-09-11,12,1880.8,1921.1
2015-09-24,8,17.2,2015-09-11,13,1909,1906
2015-09-24,9,16.8,2015-09-11,14,1925.6,1904.5
2015-09-24,10,16.6,2015-09-11,15,1935,1895.2
2015-09-24,11,16.7,2015-09-11,16,1945.4,1892.1
2015-09-24,12,17,2015-09-11,17,1951.5,1898.8
2015-09-24,13,19.3,2015-09-11,18,1960.6,1916.5
2015-09-24,14,20.3,2015-09-11,19,1943.3,1921.2
2015-09-24,15,20.9,2015-09-11,20,1955.3,1965.2
2015-09-24,16,20.9,2015-09-11,21,1928.8,1914.7
2015-09-24,17,20.9,2015-09-11,22,1821.6,1795.4
2015-09-24,18,21,2015-09-11,23,1652.9,1629.9
2015-09-24,19,20.8,2015-09-11,24,1466.5,1464.7
2015-09-24,20,19.3,2015-09-12,1,1341.2,1336.7
2015-09-24,21,18.9,2015-09-12,2,1252.1,1259.7
2015-09-24,22,18.2,2015-09-12,3,1203.5,1210.7
2015-09-24,23,17.8,2015-09-12,4,1167.3,1187.3
2015-09-25,0,17.7,2015-09-12,5,1168.3,1192.5
2015-09-25,1,17.7,2015-09-12,6,1197.9,1237.2
2015-09-25,2,17.7,2015-09-12,7,1262.5,1301.3
2015-09-25,3,17.7,2015-09-12,8,1358,1404.7
2015-09-25,4,17.7,2015-09-12,9,1498.8,1519.9
2015-09-25,5,16.9,2015-09-12,10,1621.2,1598.5
2015-09-25,6,16.2,2015-09-12,11,1691.4,1646.1
2015-09-25,7,15.9,2015-09-12,12,1737.3,1695.9
2015-09-25,8,15.4,2015-09-12,13,1776.3,1734.9
2015-09-25,9,15,2015-09-12,14,1804.4,1777.9
2015-09-25,10,14.6,2015-09-12,15,1809.2,1809.3
2015-09-25,11,14.8,2015-09-12,16,1843,1848.2
2015-09-25,12,15.4,2015-09-12,17,1894.1,1878.5
2015-09-25,13,17.3,2015-09-12,18,1895.8,1876.3
2015-09-25,14,17.6,2015-09-12,19,1891,1890.5
2015-09-25,15,17.1,2015-09-12,20,1915.2,1925
2015-09-25,16,17,2015-09-12,21,1890.7,1869.4
2015-09-25,17,16.8,2015-09-12,22,1748.9,1763.8
2015-09-25,18,16.9,2015-09-12,23,1610.7,1621.6
2015-09-25,19,16.7,2015-09-12,24,1445.4,1474
2015-09-25,20,16.3,2015-09-13,1,1352.6,1362.6
2015-09-25,21,16.4,2015-09-13,2,1278.8,1282.9
2015-09-25,22,15.8,2015-09-13,3,1225.7,1235.2
2015-09-25,23,15.6,2015-09-13,4,1191.4,1207.3
2015-09-26,0,15.5,2015-09-13,5,1178,1202
2015-09-26,1,15.4,2015-09-13,6,1199.1,1223.8
2015-09-26,2,15.5,2015-09-13,7,1225.2,1263.9
2015-09-26,3,15.6,2015-09-13,8,1308.8,1337.5
2015-09-26,4,15.5,2015-09-13,9,1439.2,1463.4
2015-09-26,5,15.5,2015-09-13,10,1531.2,1567.3
2015-09-26,6,14.9,2015-09-13,11,1607.2,1634.8
2015-09-26,7,14.3,2015-09-13,12,1656,1679.3
2015-09-26,8,13.7,2015-09-13,13,1707.4,1719.1
2015-09-26,9,12.9,2015-09-13,14,1713.3,1738.6
2015-09-26,10,12.6,2015-09-13,15,1720.6,1742.8
2015-09-26,11,12.3,2015-09-13,16,1742,1770.8
2015-09-26,12,12.3,2015-09-13,17,1781,1835.9
2015-09-26,13,13.7,2015-09-13,18,1794.2,1885.8
2015-09-26,14,15.4,2015-09-13,19,1829.1,1906.7
2015-09-26,15,15.5,2015-09-13,20,1859.6,1945.7
2015-09-26,16,15.3,2015-09-13,21,1826.3,1887.8
2015-09-26,17,15.4,2015-09-13,22,1699.3,1766.3
2015-09-26,18,15.2,2015-09-13,23,1539.8,1608.8
2015-09-26,19,14.7,2015-09-13,24,1393.5,1451.4
2015-09-26,20,15,2015-09-14,1,1326.6,1334
2015-09-26,21,14.6,2015-09-14,2,1243.4,1254.4
2015-09-26,22,14.3,2015-09-14,3,1196.1,1209.8
2015-09-26,23,14,2015-09-14,4,1177.6,1189
2015-09-27,0,13.9,2015-09-14,5,1201.3,1214.8
2015-09-27,1,13.9,2015-09-14,6,1288.9,1314.9
2015-09-27,2,13.9,2015-09-14,7,1470.5,1483.5
2015-09-27,3,14,2015-09-14,8,1598,1597.9
2015-09-27,4,13.6,2015-09-14,9,1683.4,1641.4
2015-09-27,5,13.5,2015-09-14,10,1768.4,1682.8
2015-09-27,6,12.5,2015-09-14,11,1826.9,1716.2
2015-09-27,7,11.7,2015-09-14,12,1871.2,1745
2015-09-27,8,11.4,2015-09-14,13,1902.1,1768.8
2015-09-27,9,11.3,2015-09-14,14,1924.3,1788.8
2015-09-27,10,11.2,2015-09-14,15,1961,1791.6
2015-09-27,11,10.9,2015-09-14,16,1966.1,1797.8
2015-09-27,12,11.2,2015-09-14,17,1995,1823.7
2015-09-27,13,13.5,2015-09-14,18,2005,1858.3
2015-09-27,14,13.7,2015-09-14,19,2032.4,1888.7
2015-09-27,15,14.9,2015-09-14,20,2051.9,1953.1
2015-09-27,16,15.3,2015-09-14,21,1974.9,1887.3
2015-09-27,17,15.7,2015-09-14,22,1835.6,1725.2
2015-09-27,18,15.9,2015-09-14,23,1644.7,1527.4
2015-09-27,19,15.8,2015-09-14,24,1470.3,1362.4
2015-09-27,20,16.1,2015-09-15,1,1317.9,1253
2015-09-27,21,16.7,2015-09-15,2,1241.6,1189
2015-09-27,22,17,2015-09-15,3,1198,1159.2
2015-09-27,23,17.9,2015-09-15,4,1169.4,1147.8
2015-09-28,0,18,2015-09-15,5,1197.6,1180.3
2015-09-28,1,17.8,2015-09-15,6,1295.9,1293.3
2015-09-28,2,16.9,2015-09-15,7,1453.8,1472.8
2015-09-28,3,16.8,2015-09-15,8,1584.9,1584.9
2015-09-28,4,16.7,2015-09-15,9,1682.7,1632.7
2015-09-28,5,16.7,2015-09-15,10,1757.3,1679.6
2015-09-28,6,16.7,2015-09-15,11,1840.9,1727.4
