Price hub,Trade date,Delivery start date,"Delivery 
end date",High price $/MMBtu,Low price $/MMBtu,Wtd avg price $/MMBtu,Change,Daily volume MMBtu,Number of trades,Number of counterparties,
TETCO-M3,5/23/14,5/24/14,5/27/14, 	3.10 , 	2.90 , 	2.96 ,-0.21,"281,400",68,29,
TETCO-M3,5/27/14,5/28/14,5/28/14, 	3.41 , 	3.25 , 	3.27 ,0.31,"289,900",55,30,
TETCO-M3,5/28/14,5/29/14,5/29/14, 	3.50 , 	3.33 , 	3.40 ,0.13,"229,100",52,23,
TETCO-M3,5/29/14,5/30/14,5/31/14, 	3.43 , 	3.33 , 	3.39 ,-0.01,"298,300",73,29,
TETCO-M3,5/30/14,6/1/14,6/2/14, 	3.35 , 	3.16 , 	3.27 ,-0.11,"310,700",69,28,
TETCO-M3,6/2/14,6/3/14,6/3/14, 	3.55 , 	3.18 , 	3.29 ,0.02,"268,900",60,29,
TETCO-M3,6/3/14,6/4/14,6/4/14, 	3.70 , 	3.50 , 	3.58 ,0.28,"390,900",85,30,
TETCO-M3,6/4/14,6/5/14,6/5/14, 	3.50 , 	3.37 , 	3.42 ,-0.16,"280,200",65,25,
TETCO-M3,6/5/14,6/6/14,6/6/14, 	3.55 , 	3.30 , 	3.35 ,-0.07,"223,000",52,26,
TETCO-M3,6/6/14,6/5/14,6/5/14, 	3.50 , 	3.37 , 	3.42 ,-0.16,"280,200",65,25,
TETCO-M3,6/9/14,6/10/14,6/10/14, 	3.48 , 	3.35 , 	3.39 ,0.25,"202,300",43,27,
TETCO-M3,6/10/14,6/11/14,6/11/14, 	3.45 , 	3.35 , 	3.37 ,-0.02,"185,400",45,28,
TETCO-M3,6/11/14,06/12/14,06/12/14,3.30,3.15,3.25,-0.12,"285,100",71,34,
TETCO-M3,6/12/14,06/13/14,06/13/14,3.25,3.05,3.12,-0.12,"352,200",66,30,
TETCO-M3,6/13/14,06/14/14,06/16/14,3.25,2.90,3.14,0.01,"336,100",73,29,
TETCO-M3,6/16/14,06/17/14,06/17/14,3.79,3.50,3.68,0.54,"199,000",50,27,
TETCO-M3,6/17/14,06/18/14,06/18/14,3.90,3.76,3.81,0.14,"374,000",76,32,
TETCO-M3,6/18/14,06/19/14,06/19/14,3.60,3.26,3.49,-0.32,"338,800",68,34,
TETCO-M3,6/19/14,06/20/14,06/20/14,3.18,2.70,2.83,-0.66,"314,000",69,30,
TETCO-M3,6/20/14,06/21/14,06/23/14,2.70,2.20,2.43,-0.40,"577,800",114,40,
TETCO-M3,6/23/14,06/24/14,06/24/14,3.24,2.68,2.89,0.46,"416,500",82,33,
TETCO-M3,6/24/14,06/25/14,06/25/14,3.71,3.08,3.40,0.51,"492,800",97,36,
TETCO-M3,6/25/14,06/26/14,06/26/14,4.00,3.75,3.87,0.47,"348,800",66,32,
TETCO-M3,6/26/14,06/27/14,06/27/14,3.90,3.57,3.70,-0.18,"384,400",70,30,
TETCO-M3,6/27/14,06/28/14,06/30/14,3.25,2.65,2.91,-0.78,"359,900",83,37,
TETCO-M3,6/30/14,07/01/14,07/01/14,3.95,3.75,3.88,0.97,"378,100",76,34,
TETCO-M3,7/1/14,07/02/14,07/02/14,3.90,3.80,3.84,-0.03,"449,200",73,32,
TETCO-M3,7/2/14,07/03/14,07/03/14,3.17,3.08,3.11,-0.73,"260,700",59,28,
TETCO-M3,7/3/14,07/04/14,07/07/14,2.72,2.31,2.43,-0.68,"586,000",128,36,
TETCO-M3,7/7/14,07/08/14,07/08/14,3.65,3.45,3.60,1.17,"341,600",67,30,
TETCO-M3,7/8/14,07/09/14,07/09/14,3.07,2.95,3.03,-0.57,"251,000",61,28,
TETCO-M3,7/9/14,07/10/14,07/10/14,2.72,2.60,2.64,-0.39,"273,700",68,31,
TETCO-M3,7/10/14,07/11/14,07/11/14,2.60,2.18,2.31,-0.33,"311,700",63,30,
TETCO-M3,7/11/14,07/12/14,07/14/14,2.52,2.05,2.23,-0.08,"419,900",91,33,
TETCO-M3,7/14/14,07/15/14,07/15/14,3.30,2.95,3.23,1.01,"339,300",66,28,
TETCO-M3,7/15/14,07/16/14,07/16/14,3.07,2.75,2.93,-0.30,"455,600",85,31,
TETCO-M3,7/16/14,07/17/14,07/17/14,2.80,2.64,2.70,-0.24,"345,600",69,32,
TETCO-M3,7/17/14,07/18/14,07/18/14,2.55,2.44,2.48,-0.21,"250,400",62,32,
TETCO-M3,7/18/14,07/19/14,07/21/14,2.55,2.20,2.39,-0.09,"314,100",64,32,
TETCO-M3,7/21/14,07/22/14,07/22/14,3.00,2.90,2.93,0.54,"280,300",52,28,
TETCO-M3,7/22/14,07/23/14,07/23/14,3.12,2.90,3.03,0.10,"432,200",81,33,
TETCO-M3,7/23/14,07/24/14,07/24/14,2.71,2.52,2.64,-0.39,"369,400",73,31,
TETCO-M3,7/24/14,07/25/14,07/25/14,2.60,2.45,2.56,-0.09,"289,800",53,26,
TETCO-M3,7/25/14,07/26/14,07/28/14,2.60,2.30,2.39,-0.17,"369,900",87,31,
TETCO-M3,7/28/14,07/29/14,07/29/14,2.56,2.44,2.52,0.13,"158,700",42,28,
TETCO-M3,7/29/14,07/30/14,07/30/14,2.41,2.25,2.32,-0.20,"148,700",35,24,
TETCO-M3,7/30/14,07/31/14,07/31/14,2.35,2.10,2.22,-0.10,"312,400",67,30,
TETCO-M3,7/31/14,08/01/14,08/01/14,2.30,2.12,2.24,0.01,"293,200",60,30,
TETCO-M3,8/1/14,08/02/14,08/04/14,2.30,2.10,2.17,-0.06,"295,100",68,30,
TETCO-M3,8/4/14,08/05/14,08/05/14,2.83,2.40,2.74,0.57,"332,800",71,30,
TETCO-M3,8/5/14,08/06/14,08/06/14,2.75,2.50,2.61,-0.12,"326,900",68,28,
TETCO-M3,8/6/14,08/07/14,08/07/14,2.61,2.49,2.57,-0.05,"307,700",61,32,
TETCO-M3,8/7/14,08/08/14,08/08/14,2.50,2.38,2.43,-0.14,"308,400",70,31,
TETCO-M3,8/8/14,08/09/14,08/11/14,2.45,2.30,2.39,-0.04,"273,900",69,25,
TETCO-M3,8/11/14,08/12/14,08/12/14,2.89,2.65,2.82,0.43,"444,700",90,35,
TETCO-M3,8/12/14,08/13/14,08/13/14,2.68,2.47,2.59,-0.22,"272,900",52,32,
TETCO-M3,8/13/14,08/14/14,08/14/14,2.55,2.42,2.48,-0.12,"258,400",48,25,
TETCO-M3,8/14/14,08/15/14,08/15/14,2.37,2.32,2.34,-0.14,"388,800",73,32,
TETCO-M3,8/15/14,08/16/14,08/18/14,2.20,1.90,2.13,-0.21,"440,100",93,30,
TETCO-M3,8/18/14,08/19/14,08/19/14,2.68,2.48,2.62,0.49,"348,800",74,29,
TETCO-M3,8/19/14,08/20/14,08/20/14,2.70,2.55,2.59,-0.02,"328,100",62,34,
TETCO-M3,8/20/14,8/21/14,8/21/14, 	2.42 , 	2.30 , 	2.34 ,-0.25,"398,000",71,26,
TETCO-M3,8/21/14,8/22/14,8/22/14, 	2.38 , 	2.28 , 	2.35 ,0.01,"359,500",72,29,
TETCO-M3,8/22/14,8/23/14,8/25/14, 	2.15 , 	1.77 , 	1.86 ,-0.49,"512,100",101,32,
TETCO-M3,8/25/14,8/26/14,8/26/14, 	2.62 , 	2.45 , 	2.54 ,0.68,"357,000",70,29,
TETCO-M3,8/26/14,8/26/14,8/27/14, 	2.85 , 	2.70 , 	2.77 ,0.24,"489,100",98,38,
TETCO-M3,8/27/14,8/28/14,8/28/14, 	2.66 , 	2.50 , 	2.63 ,-0.14,"449,600",91,35,
TETCO-M3,8/28/14,8/29/14,8/31/14, 	2.20 , 	1.80 , 	2.02 ,-0.61,"324,300",81,32,
TETCO-M3,8/29/14,9/1/14,9/2/14, 	2.56 , 	2.34 , 	2.44 ,0.42,"388,600",80,39,
TETCO-M3,9/2/14,9/3/14,9/3/14, 	3.00 , 	2.68 , 	2.88 ,0.45,"551,700",119,39,
TETCO-M3,9/3/14,09/04/14,09/04/14,3.00,2.87,2.94,0.05,"397,500",77,32,
TETCO-M3,9/4/14,09/05/14,09/05/14,2.77,2.55,2.67,-0.27,"368,000",77,30,
TETCO-M3,9/5/14,09/06/14,09/08/14,2.25,1.97,2.09,-0.58,"468,700",92,31,
TETCO-M3,9/8/14,09/09/14,09/09/14,2.66,2.38,2.51,0.42,"304,800",64,31,
TETCO-M3,9/9/14,09/10/14,09/10/14,2.93,2.83,2.87,0.36,"214,000",49,31,
TETCO-M3,9/10/14,09/11/14,09/11/14,3.05,2.92,2.99,0.11,"364,300",88,38,
TETCO-M3,9/11/14,09/12/14,09/12/14,2.60,2.40,2.49,-0.49,"181,000",36,27,
TETCO-M3,9/12/14,09/13/14,09/15/14,2.22,1.85,2.09,-0.41,"333,200",76,32,
TETCO-M3,9/15/14,09/16/14,09/16/14,2.58,2.36,2.51,0.42,"188,000",44,31,
TETCO-M3,9/16/14,09/17/14,09/17/14,2.54,2.40,2.48,-0.03,"170,200",43,27,
TETCO-M3,9/17/14,09/18/14,09/18/14,2.52,2.40,2.44,-0.04,"209,600",47,28,
TETCO-M3,9/18/14,09/19/14,09/19/14,2.25,1.85,2.07,-0.37,"257,700",53,30,
TETCO-M3,9/19/14,09/20/14,09/22/14,1.84,1.62,1.72,-0.34,"322,300",67,36,
TETCO-M3,9/22/14,09/23/14,09/23/14,2.23,2.02,2.08,0.36,"342,000",82,35,
TETCO-M3,9/23/14,09/24/14,09/24/14,2.08,1.92,1.97,-0.11,"335,600",79,31,
TETCO-M3,9/24/14,09/25/14,09/25/14,2.05,1.80,1.85,-0.12,"284,900",63,30,
TETCO-M3,9/25/14,09/26/14,09/26/14,1.96,1.78,1.82,-0.03,"298,400",65,37,
TETCO-M3,9/26/14,09/27/14,09/29/14,2.00,1.56,1.61,-0.21,"345,400",72,35,
TETCO-M3,9/29/14,09/30/14,09/30/14,2.08,1.95,2.00,0.39,"258,400",53,27,
TETCO-M3,9/30/14,10/01/14,10/01/14,2.15,2.02,2.07,0.07,"284,900",59,30,
TETCO-M3,10/1/14,10/02/14,10/02/14,2.25,2.15,2.20,0.13,"239,200",56,26,
TETCO-M3,10/2/14,10/03/14,10/03/14,1.94,1.75,1.87,-0.33,"313,600",69,34,
TETCO-M3,10/3/14,10/04/14,10/06/14,1.60,1.31,1.52,-0.35,"249,900",50,32,
TETCO-M3,10/6/14,10/07/14,10/07/14,1.90,1.78,1.84,0.32,"275,500",66,33,
TETCO-M3,10/7/14,10/08/14,10/08/14,1.95,1.75,1.81,-0.03,"181,700",43,28,
TETCO-M3,10/8/14,10/09/14,10/09/14,1.98,1.86,1.91,0.10,"205,600",47,33,
TETCO-M3,10/9/14,10/10/14,10/10/14,1.85,1.75,1.79,-0.12,"187,000",44,25,
TETCO-M3,10/10/14,10/11/14,10/13/14,1.55,1.30,1.42,-0.37,"297,800",69,35,
TETCO-M3,10/13/14,10/14/14,10/14/14,2.03,1.90,1.98,0.56,"329,600",72,33,
TETCO-M3,10/14/14,10/15/14,10/15/14,2.14,2.04,2.10,0.12,"292,600",80,32,
TETCO-M3,10/15/14,10/16/14,10/16/14,2.11,2.02,2.06,-0.05,"299,300",61,33,
TETCO-M3,10/16/14,10/17/14,10/17/14,2.10,2.04,2.07,0.01,"334,300",62,33,
TETCO-M3,10/17/14,10/18/14,10/20/14,2.10,1.66,1.85,-0.22,"277,000",66,36,
TETCO-M3,10/20/14,10/21/14,10/21/14,2.42,2.10,2.32,0.47,"347,600",69,34,
TETCO-M3,10/21/14,10/22/14,10/22/14,2.59,2.25,2.48,0.15,"321,400",69,32,
TETCO-M3,10/22/14,10/23/14,10/23/14,2.69,2.43,2.60,0.12,"326,200",77,35,
TETCO-M3,10/23/14,10/24/14,10/24/14,2.15,1.55,1.86,-0.74,"291,900",73,39,
TETCO-M3,10/24/14,10/25/14,10/27/14,2.00,1.50,1.85,-0.01,"182,800",44,29,
TETCO-M3,10/27/14,10/28/14,10/28/14,2.10,1.97,2.04,0.19,"328,300",69,32,
TETCO-M3,10/28/14,10/29/14,10/29/14,2.20,2.03,2.10,0.06,"408,300",77,41,
TETCO-M3,10/29/14,10/30/14,10/30/14,2.70,2.45,2.62,0.53,"358,600",76,32,
TETCO-M3,10/30/14,10/31/14,10/31/14,2.90,2.50,2.77,0.15,"354,700",77,32,
TETCO-M3,10/31/14,11/01/14,11/03/14,3.14,2.42,2.66,-0.11,"223,800",61,35,
TETCO-M3,11/3/14,11/04/14,11/04/14,2.66,2.53,2.58,-0.08,"427,800",91,37,
TETCO-M3,11/4/14,11/05/14,11/05/14,3.00,2.54,2.71,0.12,"309,800",64,28,
TETCO-M3,11/5/14,11/06/14,11/06/14,3.50,3.23,3.35,0.65,"242,200",57,34,
TETCO-M3,11/6/14,11/07/14,11/07/14,3.90,3.50,3.77,0.42,"184,100",46,34,
TETCO-M3,11/7/14,11/08/14,11/10/14,3.67,3.24,3.39,-0.38,"327,000",65,34,
TETCO-M3,11/10/14,11/11/14,11/11/14,3.68,3.47,3.57,0.18,"259,300",69,33,
TETCO-M3,11/11/14,11/12/14,11/12/14,3.79,3.65,3.70,0.13,"462,600",100,35,
TETCO-M3,11/12/14,11/13/14,11/13/14,4.31,3.76,3.94,0.24,"329,300",71,32,
TETCO-M3,11/13/14,11/14/14,11/14/14,4.35,3.78,3.98,0.04,"370,100",80,39,
TETCO-M3,11/14/14,11/15/14,11/17/14,3.72,3.44,3.57,-0.41,"405,000",85,40,
TETCO-M3,11/17/14,11/18/14,11/18/14,5.00,4.22,4.64,1.07,"436,700",96,43,
TETCO-M3,11/18/14,11/19/14,11/19/14,4.45,4.20,4.31,-0.33,"364,800",65,37,
TETCO-M3,11/19/14,11/20/14,11/20/14,4.74,4.31,4.41,0.10,"293,500",64,35,
TETCO-M3,11/20/14,11/21/14,11/21/14,4.70,4.50,4.60,0.19,"288,500",69,38,
TETCO-M3,11/21/14,11/22/14,11/24/14,3.30,3.06,3.15,-1.45,"367,100",75,37,
TETCO-M3,11/24/14,11/25/14,11/25/14,3.65,3.24,3.34,0.18,"307,100",63,32,
TETCO-M3,11/25/14,11/26/14,11/30/14,3.90,3.56,3.76,0.42,"355,100",71,34,
TETCO-M3,11/26/14,12/01/14,12/01/14,3.75,3.28,3.50,-0.26,"295,800",60,33,
TETCO-M3,12/1/14,12/02/14,12/02/14,3.25,2.94,3.13,-0.36,"180,100",41,23,
TETCO-M3,12/2/14,12/03/14,12/03/14,3.05,2.87,2.96,-0.17,"244,200",57,29,
TETCO-M3,12/3/14,12/04/14,12/04/14,3.40,3.16,3.24,0.27,"200,300",48,26,
TETCO-M3,12/4/14,12/05/14,12/05/14,3.25,3.06,3.12,-0.12,"235,900",48,27,
TETCO-M3,12/5/14,12/06/14,12/08/14,3.27,3.15,3.22,0.09,"153,300",40,27,
TETCO-M3,12/8/14,12/09/14,12/09/14,3.59,3.38,3.45,0.23,"357,300",81,34,
TETCO-M3,12/9/14,12/10/14,12/10/14,3.65,3.25,3.45,0.00,"279,700",60,28,
TETCO-M3,12/10/14,12/11/14,12/11/14,3.61,3.50,3.57,0.12,"237,100",51,25,
TETCO-M3,12/11/14,12/12/14,12/12/14,3.50,3.12,3.19,-0.38,"182,800",43,26,
TETCO-M3,12/12/14,12/13/14,12/15/14,3.20,3.14,3.17,-0.02,"209,700",54,28,
TETCO-M3,12/15/14,12/16/14,12/16/14,3.30,3.10,3.17,0.01,"190,000",53,26,
TETCO-M3,12/16/14,12/17/14,12/17/14,3.18,2.85,3.03,-0.15,"185,500",50,32,
TETCO-M3,12/17/14,12/18/14,12/18/14,3.10,2.81,2.91,-0.11,"232,300",51,30,
TETCO-M3,12/18/14,12/19/14,12/19/14,3.02,2.91,2.97,0.05,"275,400",53,27,
TETCO-M3,12/19/14,12/20/14,12/22/14,2.60,2.16,2.27,-0.69,"229,800",55,34,
TETCO-M3,12/22/14,12/23/14,12/23/14,1.70,1.25,1.41,-0.86,"340,700",75,35,
TETCO-M3,12/23/14,12/24/14,12/24/14,1.50,1.03,1.13,-0.28,"259,100",61,35,
TETCO-M3,12/24/14,12/25/14,12/29/14,1.41,1.15,1.24,0.12,"261,500",64,30,
TETCO-M3,12/29/14,12/30/14,12/30/14,2.46,2.29,2.40,1.16,"147,700",38,23,
TETCO-M3,12/30/14,12/31/14,12/31/14,2.85,2.22,2.46,0.06,"197,900",50,26,
TETCO-M3,12/31/14,01/01/15,01/02/15,2.00,1.57,1.71,-0.75,"252,200",68,37,
,,,,,,,,,,,
